# id,label
8139,0.96
8140,0.98
8141,0.98
8142,0.42
8143,0.21
8144,0.03
8145,0.65
8146,0.88
8147,0.75
8148,0.91
8149,0.98
8150,0.98
8151,0.04
8152,0.33
8153,0.17
8154,0.75
8155,0.74
8156,0.16
8157,0.34
8158,0.43
8159,0.12
8160,0.02
8161,0.27
8162,0.88
8163,0.99
8164,0.27
8165,0.02
8166,0.34
8167,1.00
8168,0.12
8169,0.01
8170,0.89
8171,0.01
8172,0.53
8173,0.00
8174,0.46
8175,0.95
8176,0.92
8177,0.89
8178,0.81
8179,0.85
8180,0.25
8181,0.49
8182,0.25
8183,0.84
8184,0.00
8185,0.37
8186,0.62
8187,0.65
8188,0.97
8189,0.76
8190,0.26
8191,0.62
8192,0.69
8193,0.33
8194,0.97
8195,0.75
8196,0.78
8197,0.00
8198,1.00
8199,0.62
8200,0.04
8201,0.86
8202,0.44
8203,0.00
8204,0.08
8205,1.00
8206,0.02
8207,0.39
8208,0.99
8209,0.00
8210,0.63
8211,0.43
8212,0.01
8213,0.27
8214,0.05
8215,1.00
8216,0.16
8217,1.00
8218,0.37
8219,0.19
8220,0.02
8221,0.19
8222,0.43
8223,1.00
8224,0.00
8225,0.05
8226,0.05
8227,0.43
8228,0.01
8229,0.22
8230,0.96
8231,0.82
8232,0.05
8233,0.84
8234,0.68
8235,0.04
8236,0.57
8237,0.51
8238,0.01
8239,0.95
8240,0.23
8241,0.31
8242,0.01
8243,0.09
8244,0.46
8245,0.45
8246,0.32
8247,0.60
8248,0.20
8249,0.83
8250,0.00
8251,0.41
8252,0.06
8253,0.95
8254,0.88
8255,1.00
8256,0.67
8257,0.01
8258,0.33
8259,0.58
8260,0.54
8261,0.16
8262,0.51
8263,0.31
8264,0.30
8265,0.38
8266,0.41
8267,0.31
8268,0.02
8269,0.48
8270,0.14
8271,0.51
8272,0.59
8273,0.98
8274,0.22
8275,0.72
8276,0.95
8277,0.69
8278,0.00
8279,0.57
8280,0.83
8281,0.70
8282,0.99
8283,0.88
8284,0.06
8285,0.69
8286,0.00
8287,0.23
8288,0.98
8289,0.04
8290,0.98
8291,0.11
8292,0.00
8293,0.00
8294,0.18
8295,0.52
8296,0.20
8297,0.52
8298,0.04
8299,0.00
8300,0.81
8301,1.00
8302,0.89
8303,0.44
8304,0.00
8305,1.00
8306,0.64
8307,0.47
8308,0.35
8309,0.00
8310,0.83
8311,0.94
8312,0.74
8313,0.99
8314,0.00
8315,0.92
8316,0.58
8317,0.33
8318,0.00
8319,0.25
8320,0.93
8321,0.58
8322,0.32
8323,0.01
8324,0.99
8325,0.00
8326,0.82
8327,0.96
8328,0.54
8329,0.30
8330,0.00
8331,1.00
8332,0.85
8333,0.00
8334,0.99
8335,0.12
8336,1.00
8337,0.90
8338,0.44
8339,0.32
8340,0.89
8341,0.98
8342,0.67
8343,0.63
8344,0.33
8345,0.08
8346,0.22
8347,0.97
8348,0.80
8349,0.36
8350,0.00
8351,0.00
8352,0.72
8353,1.00
8354,0.75
8355,0.13
8356,0.72
8357,0.05
8358,0.07
8359,0.29
8360,0.01
8361,0.54
8362,0.89
8363,0.01
8364,0.01
8365,0.33
8366,0.99
8367,0.00
8368,0.01
8369,0.00
8370,0.07
8371,0.20
8372,0.33
8373,0.05
8374,0.37
8375,0.89
8376,0.05
8377,0.15
8378,0.56
8379,0.59
8380,0.99
8381,0.97
8382,0.25
8383,0.51
8384,0.00
8385,0.73
8386,0.39
8387,0.34
8388,0.00
8389,0.00
8390,0.00
8391,0.29
8392,0.95
8393,0.00
8394,0.74
8395,0.36
8396,0.66
8397,0.54
8398,0.55
8399,0.69
8400,0.91
8401,0.89
8402,0.96
8403,0.69
8404,0.31
8405,0.00
8406,0.38
8407,1.00
8408,0.02
8409,0.51
8410,0.10
8411,0.33
8412,0.46
8413,0.79
8414,0.91
8415,0.54
8416,0.92
8417,0.05
8418,0.96
8419,0.46
8420,0.61
8421,0.10
8422,0.99
8423,0.40
8424,0.00
8425,0.85
8426,0.73
8427,0.48
8428,1.00
8429,0.01
8430,0.97
8431,0.00
8432,0.00
8433,0.05
8434,0.38
8435,0.05
8436,0.09
8437,0.62
8438,0.58
8439,0.89
8440,0.29
8441,0.15
8442,0.98
8443,0.05
8444,0.96
8445,0.00
8446,0.95
8447,0.86
8448,0.15
8449,0.41
8450,0.00
8451,0.43
8452,0.92
8453,0.57
8454,0.63
8455,0.44
8456,0.04
8457,0.37
8458,0.80
8459,0.27
8460,0.55
8461,0.30
8462,0.06
8463,0.15
8464,0.43
8465,0.91
8466,0.78
8467,0.95
8468,0.28
8469,0.89
8470,0.02
8471,0.38
8472,0.04
8473,0.67
8474,0.13
8475,0.22
8476,0.00
8477,0.94
8478,0.07
8479,1.00
8480,0.20
8481,0.21
8482,0.75
8483,0.00
8484,0.22
8485,0.99
8486,0.99
8487,0.00
8488,0.86
8489,0.79
8490,0.64
8491,0.01
8492,0.06
8493,0.36
8494,0.07
8495,0.63
8496,0.82
8497,0.53
8498,0.00
8499,0.18
8500,0.40
8501,1.00
8502,0.97
8503,0.06
8504,0.78
8505,0.04
8506,0.64
8507,0.01
8508,0.77
8509,0.15
8510,0.62
8511,0.01
8512,0.23
8513,0.99
8514,0.51
8515,0.01
8516,0.07
8517,0.73
8518,0.21
8519,0.02
8520,0.88
8521,0.35
8522,1.00
8523,0.00
8524,0.01
8525,0.75
8526,1.00
8527,0.86
8528,0.58
8529,0.38
8530,0.27
8531,0.99
8532,0.18
8533,0.56
8534,0.92
8535,0.75
8536,0.98
8537,0.06
8538,0.57
8539,0.99
8540,0.80
8541,0.35
8542,0.43
8543,0.87
8544,0.75
8545,1.00
8546,0.41
8547,0.20
8548,0.38
8549,0.08
8550,0.64
8551,0.87
8552,0.01
8553,0.79
8554,0.34
8555,0.58
8556,1.00
8557,0.85
8558,0.98
8559,1.00
8560,0.03
8561,0.05
8562,0.56
8563,0.53
8564,0.34
8565,0.17
8566,1.00
8567,0.98
8568,0.55
8569,0.88
8570,0.75
8571,0.04
8572,0.01
8573,0.13
8574,0.97
8575,0.02
8576,0.07
8577,0.55
8578,0.74
8579,1.00
8580,0.03
8581,0.00
8582,0.35
8583,0.00
8584,0.70
8585,0.34
8586,0.44
8587,0.82
8588,0.42
8589,0.99
8590,0.98
8591,0.64
8592,1.00
8593,0.86
8594,0.76
8595,0.34
8596,0.80
8597,1.00
8598,0.52
8599,0.00
8600,0.05
8601,0.00
8602,0.80
8603,0.01
8604,0.81
8605,0.00
8606,0.98
8607,0.00
8608,0.05
8609,0.14
8610,0.50
8611,0.00
8612,0.32
8613,1.00
8614,0.91
8615,0.97
8616,0.65
8617,0.66
8618,0.76
8619,0.43
8620,0.54
8621,0.99
8622,0.13
8623,0.03
8624,0.85
8625,0.69
8626,0.95
8627,0.95
8628,0.61
8629,0.01
8630,0.58
8631,0.01
8632,0.85
8633,0.00
8634,0.09
8635,0.00
8636,0.78
8637,0.25
8638,0.19
8639,0.38
8640,0.92
8641,0.96
8642,0.01
8643,0.34
8644,0.11
8645,0.71
8646,0.96
8647,0.66
8648,0.96
8649,0.00
8650,0.90
8651,0.00
8652,0.00
8653,0.15
8654,0.97
8655,0.00
8656,0.18
8657,0.90
8658,1.00
8659,0.99
8660,0.51
8661,1.00
8662,0.00
8663,0.99
8664,0.91
8665,0.83
8666,0.00
8667,0.07
8668,0.04
8669,0.24
8670,0.03
8671,0.08
8672,0.26
8673,0.17
8674,0.88
8675,0.01
8676,0.95
8677,0.22
8678,0.54
8679,0.23
8680,0.41
8681,0.20
8682,0.01
8683,0.05
8684,0.27
8685,0.75
8686,0.00
8687,0.97
8688,1.00
8689,0.37
8690,1.00
8691,1.00
8692,0.29
8693,0.19
8694,0.24
8695,0.82
8696,0.29
8697,0.00
8698,0.02
8699,0.75
8700,0.11
8701,0.21
8702,0.74
8703,0.99
8704,0.50
8705,0.12
8706,0.99
8707,0.51
8708,0.83
8709,0.62
8710,0.41
8711,0.46
8712,1.00
8713,0.60
8714,0.37
8715,0.65
8716,0.97
8717,0.51
8718,0.06
8719,0.00
8720,1.00
8721,0.04
8722,0.09
8723,0.99
8724,0.55
8725,0.98
8726,0.86
8727,0.09
8728,0.20
8729,0.13
8730,0.05
8731,0.71
8732,0.74
8733,0.11
8734,0.86
8735,0.95
8736,0.83
8737,0.03
8738,0.76
8739,0.03
8740,0.02
8741,0.68
8742,0.46
8743,0.44
8744,0.19
8745,0.04
8746,0.28
8747,0.00
8748,0.01
8749,0.44
8750,0.96
8751,0.09
8752,0.03
8753,0.60
8754,0.02
8755,0.51
8756,0.85
8757,0.51
8758,0.00
8759,0.61
8760,0.03
8761,0.38
8762,0.00
8763,0.01
8764,0.98
8765,0.97
8766,0.60
8767,0.00
8768,0.29
8769,0.45
8770,0.99
8771,0.52
8772,0.43
8773,0.98
8774,0.07
8775,0.00
8776,0.89
8777,0.49
8778,0.55
8779,0.91
8780,0.05
8781,0.12
8782,0.87
8783,0.89
8784,0.61
8785,0.56
8786,0.11
8787,0.55
8788,0.01
8789,0.77
8790,0.94
8791,0.44
8792,0.18
8793,0.59
8794,0.56
8795,0.90
8796,0.89
8797,1.00
8798,0.84
8799,0.06
8800,0.89
8801,0.00
8802,0.61
8803,1.00
8804,0.60
8805,0.69
8806,0.07
8807,0.96
8808,0.49
8809,0.61
8810,0.00
8811,0.01
8812,0.99
8813,0.76
8814,0.04
8815,0.47
8816,0.55
8817,0.00
8818,0.63
8819,0.50
8820,0.03
8821,0.37
8822,0.83
8823,0.70
8824,1.00
8825,0.63
8826,0.03
8827,0.00
8828,0.60
8829,0.19
8830,0.19
8831,0.86
8832,0.00
8833,0.40
8834,0.88
8835,0.41
8836,0.94
8837,0.08
8838,0.64
8839,0.01
8840,0.98
8841,0.08
8842,0.00
8843,0.50
8844,0.11
8845,0.99
8846,0.16
8847,0.00
8848,0.93
8849,0.05
8850,1.00
8851,0.00
8852,0.13
8853,0.49
8854,0.66
8855,0.00
8856,0.68
8857,0.80
8858,0.00
8859,0.76
8860,0.84
8861,0.82
8862,0.00
8863,0.12
8864,0.97
8865,0.27
8866,0.33
8867,0.89
8868,0.79
8869,0.08
8870,0.00
8871,0.51
8872,1.00
8873,0.47
8874,0.25
8875,0.01
8876,0.03
8877,0.57
8878,0.49
8879,0.04
8880,0.21
8881,0.28
8882,0.56
8883,0.51
8884,0.13
8885,0.47
8886,0.91
8887,0.30
8888,0.20
8889,0.57
8890,0.64
8891,0.40
8892,0.45
8893,1.00
8894,0.00
8895,0.96
8896,0.99
8897,0.08
8898,0.82
8899,0.90
8900,0.47
8901,0.48
8902,0.39
8903,0.13
8904,0.66
8905,0.55
8906,0.64
8907,0.03
8908,0.28
8909,0.25
8910,0.75
8911,0.87
8912,0.03
8913,0.49
8914,0.12
8915,0.97
8916,0.72
8917,0.69
8918,0.90
8919,0.87
8920,0.00
8921,0.10
8922,0.13
8923,0.89
8924,0.20
8925,0.32
8926,0.00
8927,0.01
8928,0.60
8929,0.36
8930,0.03
8931,0.91
8932,0.24
8933,0.00
8934,0.01
8935,0.71
8936,0.49
8937,0.31
8938,0.96
8939,0.52
8940,0.53
8941,0.03
8942,0.88
8943,0.69
8944,0.13
8945,0.63
8946,0.05
8947,0.12
8948,0.45
8949,0.01
8950,0.99
8951,0.94
8952,1.00
8953,0.83
8954,0.98
8955,0.02
8956,0.89
8957,0.64
8958,0.60
8959,0.76
8960,0.61
8961,0.31
8962,0.89
8963,0.42
8964,0.15
8965,0.99
8966,0.85
8967,0.00
8968,0.81
8969,0.03
8970,0.29
8971,0.55
8972,0.86
8973,0.78
8974,0.99
8975,0.34
8976,0.01
8977,0.11
8978,0.75
8979,0.03
8980,0.42
8981,0.01
8982,0.70
8983,0.78
8984,0.10
8985,0.94
8986,0.78
8987,0.54
8988,0.43
8989,0.01
8990,1.00
8991,0.02
8992,0.97
8993,0.45
8994,0.96
8995,0.88
8996,0.94
8997,0.90
8998,0.51
8999,1.00
9000,0.00
9001,0.71
9002,0.30
9003,0.33
9004,0.00
9005,0.96
9006,1.00
9007,0.94
9008,0.26
9009,0.84
9010,0.54
9011,0.94
9012,0.94
9013,0.41
9014,0.25
9015,0.07
9016,0.03
9017,0.69
9018,0.08
9019,0.34
9020,0.96
9021,0.16
9022,1.00
9023,0.99
9024,0.41
9025,0.75
9026,0.46
9027,0.43
9028,0.01
9029,0.00
9030,0.57
9031,0.16
9032,0.75
9033,0.10
9034,0.57
9035,0.93
9036,0.40
9037,0.00
9038,0.95
9039,1.00
9040,0.27
9041,0.39
9042,0.84
9043,0.70
9044,0.07
9045,0.31
9046,0.42
9047,0.12
9048,0.52
9049,0.67
9050,0.31
9051,0.11
9052,0.21
9053,0.00
9054,0.99
9055,0.17
9056,0.55
9057,0.99
9058,0.13
9059,0.02
9060,0.89
9061,0.98
9062,0.62
9063,0.00
9064,0.24
9065,0.59
9066,0.86
9067,0.50
9068,0.56
9069,0.85
9070,0.01
9071,0.97
9072,0.73
9073,0.30
9074,0.33
9075,0.00
9076,0.33
9077,0.01
9078,0.06
9079,0.00
9080,0.53
9081,0.75
9082,0.00
9083,0.00
9084,0.74
9085,0.11
9086,0.25
9087,0.49
9088,0.00
9089,0.52
9090,0.73
9091,0.15
9092,0.11
9093,0.02
9094,0.06
9095,0.00
9096,0.99
9097,0.00
9098,0.76
9099,0.15
9100,0.93
9101,0.00
9102,0.24
9103,0.11
9104,0.79
9105,0.26
9106,0.44
9107,0.05
9108,0.97
9109,0.19
9110,0.53
9111,0.68
9112,1.00
9113,0.63
9114,0.70
9115,0.83
9116,0.15
9117,0.93
9118,0.12
9119,0.62
9120,0.67
9121,0.75
9122,0.60
9123,0.09
9124,0.02
9125,0.02
9126,0.51
9127,0.94
9128,0.76
9129,0.35
9130,0.48
9131,0.32
9132,0.05
9133,0.01
9134,0.10
9135,0.42
9136,0.51
9137,0.55
9138,0.98
9139,0.26
9140,0.90
9141,0.20
9142,0.08
9143,0.19
9144,0.11
9145,0.89
9146,0.00
9147,0.89
9148,0.02
9149,0.67
9150,0.05
9151,1.00
9152,0.68
9153,0.95
9154,0.21
9155,0.65
9156,0.65
9157,0.21
9158,0.15
9159,0.39
9160,0.99
9161,0.62
9162,0.01
9163,0.03
9164,0.49
9165,0.65
9166,0.56
9167,0.95
9168,0.05
9169,0.98
9170,0.60
9171,1.00
9172,0.84
9173,0.75
9174,0.38
9175,0.37
9176,0.00
9177,0.80
9178,0.75
9179,0.92
9180,0.16
9181,0.20
9182,0.84
9183,0.00
9184,0.22
9185,0.94
9186,0.00
9187,0.01
9188,0.01
9189,0.68
9190,0.99
9191,0.00
9192,0.00
9193,0.28
9194,0.84
9195,0.54
9196,0.36
9197,0.29
9198,0.76
9199,1.00
9200,0.30
9201,0.19
9202,0.26
9203,0.04
9204,0.02
9205,0.05
9206,0.10
9207,0.02
9208,0.56
9209,0.52
9210,1.00
9211,0.67
9212,0.91
9213,0.51
9214,0.03
9215,0.32
9216,0.00
9217,0.91
9218,0.56
9219,0.66
9220,0.10
9221,0.00
9222,0.62
9223,0.02
9224,0.56
9225,0.69
9226,0.32
9227,0.99
9228,0.13
9229,0.85
9230,0.96
9231,0.89
9232,0.00
9233,0.47
9234,0.30
9235,0.49
9236,0.84
9237,0.81
9238,0.02
9239,0.18
9240,0.03
9241,0.02
9242,0.96
9243,1.00
9244,0.51
9245,1.00
9246,0.74
9247,0.92
9248,0.62
9249,0.45
9250,0.48
9251,0.21
9252,0.79
9253,0.32
9254,0.33
9255,0.85
9256,0.03
9257,0.82
9258,1.00
9259,0.02
9260,0.47
9261,1.00
9262,1.00
9263,0.01
9264,0.68
9265,0.26
9266,0.10
9267,0.19
9268,0.00
9269,0.97
9270,0.33
9271,0.61
9272,0.46
9273,0.81
9274,0.00
9275,0.26
9276,0.74
9277,0.99
9278,0.58
9279,0.44
9280,0.05
9281,0.92
9282,0.53
9283,0.50
9284,0.87
9285,0.07
9286,0.71
9287,0.48
9288,0.00
9289,0.63
9290,0.01
9291,0.00
9292,0.16
9293,0.73
9294,0.79
9295,0.59
9296,0.00
9297,0.89
9298,0.53
9299,1.00
9300,0.98
9301,0.23
9302,0.58
9303,1.00
9304,0.60
9305,0.61
9306,0.02
9307,0.98
9308,0.55
9309,0.44
9310,0.30
9311,0.72
9312,0.40
9313,0.17
9314,0.91
9315,0.58
9316,0.40
9317,0.95
9318,0.66
9319,0.96
9320,1.00
9321,0.77
9322,0.03
9323,0.56
9324,0.19
9325,0.96
9326,0.22
9327,1.00
9328,0.52
9329,0.02
9330,0.86
9331,0.53
9332,0.44
9333,0.08
9334,0.61
9335,0.23
9336,1.00
9337,0.01
9338,0.49
9339,0.14
9340,0.50
9341,0.00
9342,0.50
9343,0.72
9344,0.58
9345,0.75
9346,0.03
9347,0.98
9348,0.05
9349,0.00
9350,0.50
9351,0.98
9352,0.02
9353,0.85
9354,0.97
9355,0.98
9356,1.00
9357,1.00
9358,0.33
9359,0.52
9360,0.01
9361,0.32
9362,0.01
9363,0.50
9364,0.02
9365,0.87
9366,0.00
9367,0.18
9368,1.00
9369,1.00
9370,0.28
9371,0.92
9372,0.19
9373,0.72
9374,0.18
9375,0.98
9376,0.04
9377,0.33
9378,0.46
9379,0.60
9380,0.99
9381,0.92
9382,0.17
9383,0.03
9384,0.14
9385,0.35
9386,0.44
9387,0.00
9388,0.35
9389,0.79
9390,0.00
9391,0.51
9392,0.47
9393,0.81
9394,0.01
9395,0.02
9396,0.00
9397,0.20
9398,0.64
9399,1.00
9400,0.26
9401,0.01
9402,0.96
9403,0.46
9404,0.10
9405,0.00
9406,0.78
9407,1.00
9408,0.98
9409,0.20
9410,0.07
9411,0.69
9412,0.81
9413,0.99
9414,0.08
9415,0.73
9416,0.06
9417,0.04
9418,0.15
9419,0.00
9420,0.92
9421,0.44
9422,0.14
9423,0.72
9424,0.08
9425,0.98
9426,0.02
9427,0.82
9428,0.78
9429,0.49
9430,0.80
9431,0.00
9432,0.86
9433,0.97
9434,0.60
9435,0.02
9436,0.52
9437,0.10
9438,0.13
9439,0.01
9440,0.05
9441,0.31
9442,0.49
9443,0.93
9444,0.56
9445,0.95
9446,0.00
9447,0.79
9448,0.23
9449,0.91
9450,0.93
9451,0.33
9452,0.58
9453,0.61
9454,0.92
9455,0.00
9456,0.24
9457,0.02
9458,0.02
9459,0.42
9460,1.00
9461,0.52
9462,0.24
9463,0.49
9464,1.00
9465,0.00
9466,0.97
9467,0.07
9468,0.43
9469,0.99
9470,0.51
9471,0.46
9472,0.05
9473,0.22
9474,0.56
9475,0.66
9476,0.21
9477,0.68
9478,0.17
9479,0.43
9480,0.39
9481,0.52
9482,0.64
9483,0.01
9484,0.72
9485,0.00
9486,0.15
9487,0.62
9488,0.02
9489,0.11
9490,0.33
9491,0.02
9492,0.00
9493,0.62
9494,0.68
9495,0.17
9496,0.65
9497,0.11
9498,0.68
9499,0.13
9500,0.92
9501,0.14
9502,1.00
9503,0.66
9504,0.97
9505,0.00
9506,0.00
9507,0.12
9508,0.29
9509,0.98
9510,0.98
9511,0.98
9512,0.54
9513,0.93
9514,0.43
9515,0.76
9516,0.00
9517,0.92
9518,0.51
9519,0.57
9520,1.00
9521,0.90
9522,0.27
9523,0.91
9524,0.07
9525,0.52
9526,0.01
9527,0.67
9528,0.85
9529,0.41
9530,0.04
9531,0.00
9532,0.45
9533,0.74
9534,0.97
9535,0.01
9536,0.04
9537,0.04
9538,0.80
9539,0.35
9540,0.90
9541,0.38
9542,0.01
9543,0.88
9544,0.15
9545,0.99
9546,0.00
9547,0.19
9548,0.75
9549,0.91
9550,0.02
9551,0.68
9552,0.08
9553,0.01
9554,0.76
9555,0.77
9556,0.77
9557,0.80
9558,0.70
9559,0.58
9560,0.17
9561,0.39
9562,0.95
9563,0.00
9564,0.00
9565,0.01
9566,0.51
9567,0.72
9568,0.84
9569,0.61
9570,0.54
9571,0.38
9572,0.08
9573,0.13
9574,0.39
9575,0.49
9576,0.01
9577,0.51
9578,0.65
9579,0.97
9580,0.00
9581,0.28
9582,0.84
9583,0.90
9584,0.30
9585,0.01
9586,0.98
9587,0.46
9588,0.03
9589,0.84
9590,1.00
9591,0.76
9592,0.00
9593,0.54
9594,0.66
9595,0.01
9596,0.01
9597,0.12
9598,0.45
9599,0.16
9600,0.82
9601,0.01
9602,0.01
9603,0.67
9604,0.08
9605,0.63
9606,1.00
9607,0.32
9608,0.21
9609,0.10
9610,0.12
9611,0.49
9612,0.51
9613,0.99
9614,0.92
9615,0.69
9616,0.17
9617,0.79
9618,0.95
9619,0.06
9620,0.03
9621,0.13
9622,0.55
9623,0.00
9624,0.00
9625,0.00
9626,0.05
9627,0.07
9628,0.07
9629,0.97
9630,0.78
9631,0.77
9632,0.00
9633,0.36
9634,0.56
9635,0.00
9636,0.51
9637,0.60
9638,0.20
9639,0.90
9640,0.57
9641,0.00
9642,0.05
9643,0.00
9644,1.00
9645,0.31
9646,0.48
9647,0.55
9648,0.96
9649,1.00
9650,0.52
9651,0.29
9652,0.96
9653,0.12
9654,0.95
9655,0.00
9656,0.33
9657,0.85
9658,0.31
9659,0.05
9660,0.00
9661,0.41
9662,0.20
9663,0.55
9664,0.78
9665,0.85
9666,0.09
9667,0.99
9668,0.76
9669,0.99
9670,0.99
9671,0.51
9672,0.51
9673,0.68
9674,0.95
9675,0.92
9676,0.03
9677,0.47
9678,0.51
9679,0.52
9680,0.24
9681,0.02
9682,0.66
9683,0.29
9684,0.96
9685,0.66
9686,0.60
9687,0.97
9688,0.96
9689,0.61
9690,0.67
9691,0.29
9692,0.61
9693,0.52
9694,0.77
9695,0.03
9696,0.04
9697,0.54
9698,0.16
9699,0.00
9700,0.00
9701,0.62
9702,0.01
9703,0.50
9704,0.16
9705,0.27
9706,0.12
9707,0.92
9708,0.00
9709,0.02
9710,0.33
9711,0.32
9712,0.67
9713,0.61
9714,1.00
9715,0.00
9716,0.99
9717,0.99
9718,0.72
9719,0.20
9720,0.00
9721,0.00
9722,0.03
9723,0.64
9724,0.05
9725,0.14
9726,0.48
9727,0.86
9728,0.96
9729,0.37
9730,0.01
9731,0.46
9732,0.21
9733,0.53
9734,0.05
9735,0.53
9736,0.69
9737,0.82
9738,0.11
9739,0.59
9740,0.01
9741,0.57
9742,0.05
9743,0.99
9744,0.99
9745,0.22
9746,0.09
9747,1.00
9748,0.66
9749,0.49
9750,0.32
9751,1.00
9752,0.52
9753,0.83
9754,0.73
9755,0.50
9756,0.99
9757,0.99
9758,0.19
9759,0.11
9760,0.94
9761,0.51
9762,0.32
9763,0.85
9764,0.82
9765,0.54
9766,0.00
9767,1.00
9768,0.35
9769,0.08
9770,0.20
9771,0.05
9772,0.91
9773,0.69
9774,0.99
9775,0.38
9776,0.05
9777,0.99
9778,0.97
9779,0.48
9780,0.23
9781,0.96
9782,1.00
9783,0.82
9784,0.93
9785,0.99
9786,0.76
9787,0.14
9788,0.60
9789,1.00
9790,0.96
9791,0.00
9792,0.05
9793,0.02
9794,0.18
9795,0.14
9796,0.96
9797,0.09
9798,0.32
9799,0.70
9800,0.01
9801,0.81
9802,0.65
9803,0.00
9804,0.51
9805,1.00
9806,0.35
9807,0.63
9808,0.04
9809,0.54
9810,0.79
9811,0.74
9812,0.96
9813,0.00
9814,0.84
9815,0.20
9816,0.17
9817,0.36
9818,0.66
9819,0.53
9820,0.21
9821,0.90
9822,0.13
9823,0.18
9824,0.11
9825,0.28
9826,0.03
9827,1.00
9828,0.11
9829,0.78
9830,0.96
9831,0.79
9832,0.96
9833,0.00
9834,0.31
9835,0.51
9836,0.12
9837,0.07
9838,0.92
9839,0.53
9840,0.52
9841,0.20
9842,0.22
9843,0.08
9844,0.00
9845,0.41
9846,0.69
9847,0.60
9848,0.68
9849,0.06
9850,0.94
9851,1.00
9852,0.51
9853,0.93
9854,0.92
9855,0.40
9856,0.00
9857,0.00
9858,0.51
9859,0.85
9860,0.09
9861,0.97
9862,0.04
9863,0.00
9864,0.98
9865,0.18
9866,0.37
9867,0.77
9868,0.64
9869,0.04
9870,0.13
9871,0.09
9872,0.00
9873,0.28
9874,0.33
9875,0.40
9876,0.22
9877,1.00
9878,0.00
9879,0.65
9880,0.13
9881,0.50
9882,0.08
9883,0.50
9884,0.27
9885,0.40
9886,0.61
9887,0.73
9888,0.36
9889,0.68
9890,0.33
9891,0.96
9892,0.77
9893,0.00
9894,0.90
9895,0.78
9896,0.97
9897,0.51
9898,0.00
9899,0.23
9900,0.47
9901,0.74
9902,0.82
9903,0.61
9904,0.03
9905,1.00
9906,0.84
9907,0.55
9908,0.15
9909,0.82
9910,0.13
9911,0.97
9912,0.51
9913,0.49
9914,0.77
9915,0.71
9916,0.00
9917,0.71
9918,1.00
9919,0.00
9920,0.41
9921,0.71
9922,0.75
9923,0.00
9924,0.47
9925,0.44
9926,0.06
9927,0.28
9928,0.22
9929,0.72
9930,0.04
9931,0.20
9932,0.01
9933,0.08
9934,0.21
9935,0.64
9936,0.00
9937,0.54
9938,0.04
9939,0.64
9940,0.51
9941,0.98
9942,0.99
9943,0.00
9944,0.00
9945,0.00
9946,0.63
9947,0.28
9948,0.62
9949,0.00
9950,0.00
9951,0.01
9952,0.98
9953,0.38
9954,0.96
9955,0.45
9956,0.30
9957,0.41
9958,0.32
9959,0.18
9960,1.00
9961,0.02
9962,0.25
9963,0.02
9964,0.97
9965,0.64
9966,0.99
9967,0.32
9968,0.49
9969,0.06
9970,0.94
9971,0.20
9972,0.01
9973,0.27
9974,0.93
9975,0.37
9976,0.14
9977,0.17
9978,0.64
9979,0.14
9980,0.24
9981,0.02
9982,0.01
9983,0.53
9984,0.81
9985,0.58
9986,1.00
9987,0.73
9988,0.28
9989,1.00
9990,0.00
9991,0.71
9992,0.00
9993,0.61
9994,0.00
9995,0.18
9996,0.01
9997,0.29
9998,0.06
9999,0.16
10000,1.00
10001,0.07
10002,0.00
10003,0.04
10004,0.61
10005,0.80
10006,0.31
10007,0.21
10008,0.21
10009,0.32
10010,0.00
10011,0.67
10012,0.92
10013,0.23
10014,0.47
10015,0.00
10016,0.19
10017,0.01
10018,0.84
10019,0.31
10020,0.81
10021,0.37
10022,0.24
10023,0.09
10024,0.91
10025,0.84
10026,0.70
10027,0.20
10028,0.81
10029,0.81
10030,0.97
10031,0.16
10032,0.45
10033,0.22
10034,0.43
10035,0.63
10036,0.06
10037,0.03
10038,0.51
10039,0.90
10040,0.01
10041,0.94
10042,0.10
10043,0.45
10044,0.00
10045,0.66
10046,1.00
10047,0.51
10048,0.65
10049,0.60
10050,0.00
10051,0.00
10052,0.13
10053,0.50
10054,0.93
10055,1.00
10056,1.00
10057,0.55
10058,0.71
10059,0.35
10060,0.63
10061,0.01
10062,0.63
10063,0.57
10064,0.03
10065,0.00
10066,0.86
10067,0.54
10068,0.51
10069,0.86
10070,0.00
10071,0.71
10072,0.82
10073,0.86
10074,0.71
10075,0.61
10076,1.00
10077,0.75
10078,0.89
10079,0.75
10080,0.37
10081,1.00
10082,0.00
10083,0.19
10084,0.51
10085,0.26
10086,0.14
10087,0.93
10088,0.80
10089,0.93
10090,0.34
10091,1.00
10092,0.47
10093,0.50
10094,0.44
10095,0.64
10096,0.83
10097,0.95
10098,0.59
10099,0.49
10100,0.78
10101,0.87
10102,0.98
10103,0.67
10104,0.50
10105,0.00
10106,0.78
10107,0.00
10108,0.61
10109,0.91
10110,0.21
10111,1.00
10112,0.48
10113,0.01
10114,0.02
10115,0.44
10116,0.63
10117,0.88
10118,0.96
10119,0.01
10120,0.98
10121,0.23
10122,0.00
10123,0.00
10124,0.73
10125,0.37
10126,0.73
10127,0.00
10128,0.30
10129,0.05
10130,0.23
10131,0.36
10132,0.08
10133,0.32
10134,1.00
10135,0.07
10136,0.22
10137,0.59
